Country_Code,Name,Capacity_Mw,Latitude,Longitude
RUS,Tverskaya CHPP-3,170.0,56.9047,35.9058
RUS,Tverskaya CHPP-4,88.0,56.8425,35.9626
RUS,Tyumen CHP-1,1417.0,57.0867,65.6269
RUS,Tyupkildy Wind Farm,2.2,54.5767,54.2483
RUS,UTETS NLMK,150.0,52.5296,39.6478
RUS,Ufimskaya TPP-2,929.0,54.9131,56.0719
RUS,Uglich HPP,120.0,57.5275,38.2978
RUS,Ulan-Ude CHP-1,148.77,51.8327,107.6151
RUS,Ulyanovsk (Simbirskaya) wind farm,35.0,54.2742,48.5851
RUS,Ulyanovsk TPP-1,852.0,54.3472,48.625
RUS,Urengoy Mobile PP,72.0,66.0922,76.7341
RUS,Urengoyskaya,979.7,66.035,78.0838
RUS,Ushakovskaya wind farm (VES Zelenogradskaya),5.1,54.9339,20.3501
RUS,Ust Illminsk (HPP),3840.0,57.9683,102.6958
RUS,Ust Illminsk (TPP),525.0,58.0492,102.8088
RUS,Ust-Kansky SES,5.0,50.9623,84.7928
RUS,Vankor GTPP,200.0,67.8036,83.5328
RUS,Vasileostrovskaya CHPP-7,135.0,59.9253,30.2469
RUS,Verkhne-Mutnovskaya GeoPP,12.0,52.5514,158.2377
RUS,Verkhne-Svirskaya HPP,160.0,60.9204,34.1905
RUS,Verkhnetagilskaya,1062.15,57.3556,59.9603
RUS,Verkhnetulomskaya HPP,268.0,68.6067,31.7478
RUS,Verkhoturskaya HPP,7.0,58.8532,60.7552
RUS,Verkterteriberskaya HPP,130.0,69.0912,35.0418
RUS,Vilyuiskaya HPP (HPP-1  HPP-2),680.0,63.0315,112.474
RUS,Vladimirskaya TPP-2 [boiler-house],6.0,56.1448,40.4546
RUS,Vladivostok CHPP,497.0,43.1003,131.9728
RUS,Vladivostok-2 power station,300.0,43.1009,131.9722
RUS,Vladmir Branch,596.0,56.1448,40.4546
RUS,Volgodonsk cogeneration station-2,420.0,47.4961,42.2106
RUS,Volgograd state district power station,72.0,48.5677,44.4498
RUS,Volgogradskaya CHPP-2,300.0,48.5031,44.6089
RUS,Volgogradskaya CHPP-3,296.0,48.4575,44.6683
RUS,Volkhov HEPP,86.0,59.9117,32.3433
RUS,Volodarovka CI,15.0,46.42,48.405
RUS,Volodarovka MRTS,15.0,46.44,48.645
RUS,Vologda CHP,136.1,59.195,39.9389
RUS,Volzhskaya CHPP-2,220.0,48.775,44.8397
RUS,Volzhskaya HPP,2671.0,48.8244,44.6767
RUS,Volzhskaya HPP 1,541.0,48.8242,44.8178
RUS,Vorkuta HPP-2,270.0,67.6106,64.0814
RUS,Voronezhskaya CHPP-2,127.0,51.6867,39.1577
RUS,Vortkuta HPP-1,25.0,67.5,64.0181
RUS,Votkinskaya HPP,1020.0,56.7919,54.0839
RUS,Vyborgskaya CHPP-17,250.5,59.9694,30.3767
RUS,Vygostrovskaya HPP,40.0,64.4892,34.662
RUS,Vyshnevolotskaya CHPP,4.0,57.6064,34.5633
RUS,West Siberian CHP,600.0,53.8786,87.2344
RUS,Western Thermal Power Plant,23.23,55.4273,65.293
RUS,Yakutsk SDPP,368.0,62.0598,129.7743
RUS,Yakutsk SDPP-2,170.0,62.054,129.6294
RUS,Yakutsk TPP,12.0,62.0443,129.7639
RUS,Yaroslavl TPP-1,850.0,57.5506,39.7711
RUS,Yavinskaya GRES,1025.0,59.3378,57.2461
RUS,Yelets Thermal Power Plant,67.0,52.5947,38.5148
RUS,Yoshkar-Ola CHPP-2,195.0,56.6322,47.8722
RUS,Yuldybaevskaya,10.0,52.295,57.945
RUS,Yumaguzinskaya HPP,45.0,52.9564,56.4147
RUS,Yushkozerskaya HPP,18.0,64.83,32.0083
RUS,Yuzhnaya Tets,1207.0,59.8276,30.4512
RUS,Yuzhno-Sakhalinsk TPP-1,592.8,46.9981,142.7422
RUS,Yuzhnouralskaya 2,1591.5,54.4557,61.2325
RUS,Zagorskaya PSPP,1200.0,56.4822,38.1856
RUS,Zainskaya GRES,2200.0,55.2903,52.0228
RUS,Zakamskaya,69.0,58.0772,55.7706
RUS,Zapadno-Sibirskaya power station,590.0,53.7695,87.2436
RUS,Zaragizhskaya HPP of the Cascade of Nizhne-Cherekskiye HPPs,30.6,43.3226,43.6907
RUS,Zauralskaya TPP,15.0,52.7264,58.7072
RUS,Zelenchukskaya HPP-PSPP,320.0,43.8983,41.8825
RUS,Zeyskaya HPP,1330.0,53.7698,127.3054
RUS,Zhigulevskaya HPP,2467.0,53.4265,49.4794
RUS,ГТ HPP Velskaya,18.0,61.0629,42.1147
RUS,Янискоски ГЭС,30.5,68.9717,28.7803
RWA,Gisenyi,3.78,-1.727,29.256
RWA,Jabana 1,7.8,-1.891,30.066
RWA,Jabana 2,20.0,-1.882,30.074
RWA,KivuWatt,26.0,-2.068,29.32
RWA,Mukungwa,12.0,-1.582,29.655
RWA,Mukungwa II,2.5,-1.582,29.655
RWA,Ntaruka,11.5,-1.477,29.75
RWA,Nyabarongo I,28.0,-1.989,29.633
RWA,Rusizi I,29.8,-2.509,28.875
RWA,Rusizi II,43.8,-2.633,28.903
RWA,Rwamagana solar,8.5,-2.026,30.377
LCA,Vieux Fort,3.0,13.7381,-60.961
SAU,ABQ PP,162.0,25.94,49.688
SAU,AL WAJH,263.4000000000001,26.23,36.487
SAU,AL-JOUF,348.0,29.78,40.012
SAU,AL-QURAYYAT,532.7,31.26,37.424
SAU,ALBAHA,81.03,20.09,41.439
SAU,ARAR,408.6,30.93,41.056
SAU,ASIR,695.8199999999999,18.25,42.578
SAU,Ain Dar,55.0,25.82,49.339
SAU,Al Khafji,20.0,28.487,48.457
SAU,Alkhobar,1188.8,26.18,50.209
SAU,BERI (SEC),195.0,27.19,49.721
SAU,BERI GP,298.0,26.96,49.595
SAU,BISHA,364.6,19.99,42.393
SAU,BURAIDAH,104.5,26.4,43.944
SAU,DAMMAM,397.8999999999999,26.38,50.093
SAU,DUBA,185.0,27.37,35.659
SAU,Dhahran,10.5,26.33,50.108
SAU,Duba 1 ISCC,43.0,27.35,35.715
SAU,FARAS,1244.0,27.46,46.864
SAU,GHAZLAN,4256.0,26.85,49.896
SAU,HAIL1,48.400000000000006,27.47,41.742
SAU,HAIL2,794.25,27.46,41.742
SAU,Hajr for Electricity Production Co. Station,4098.0,25.83,50.132
SAU,Hofuf,189.0,25.31,49.343
SAU,JAZAN,1520.9000000000003,16.94,42.633
SAU,JEDDAH (SWCC),931.0,21.55,39.118
SAU,JEDDAH NO.2,157.9,21.45,39.186
SAU,JEDDAH NO.3,1808.0,21.43,39.205
SAU,JEDDAH SOUTH,2892.0,21.21,39.177
SAU,JUAYMAH,121.20000000000002,26.8,50.006
SAU,JUAYMAH CO-GENERATION GAS PLANT,496.7,26.8,50.005
SAU,JUBAIL (SWCC),1570.0,26.91,49.769
SAU,JUBAIL COGEN (JEC),250.0,27.02,49.531
SAU,Kapsarc,3.5,24.87,46.702
SAU,Khursaniyah,447.0,27.15,49.207
SAU,LAYLA,102.0,22.31,46.662
SAU,Layla,10.0,22.25,46.61
SAU,MADINAH - 1,60.2,24.53,39.676
SAU,MADINAH - 2,270.1,24.53,39.676
SAU,MAKKAH,795.5999999999998,21.47,39.799
SAU,MARAFIQ IWPP (1),2941.3,26.9,49.769
SAU,Manifa CO-GENERATION PLANT,374.5,27.58,48.868
SAU,NAJRAN,486.97,17.6,44.337
SAU,Power Station (Paper Factory),15.6,24.53,46.86
SAU,QAISUMAH,143.8,28.35,46.049
SAU,QASSIM CENTRAL,1610.6799999999996,26.2,44.015
SAU,QATIF G-1,144.0,26.55,49.932
SAU,QURAYYAH -STEAM,2500.0,25.86,50.118
SAU,QURAYYAH- CC,3846.0,25.86,50.118
SAU,RABEC P/P,1320.0,22.65,39.068
SAU,RABIGH,4348.299999999998,22.66,39.033
SAU,RABIGH IWSPP,840.0,22.71,39.021
SAU,RABIGH-2,2800.0,22.67,39.037
SAU,RAFHA,305.6000000000001,29.62,43.526
SAU,RAS Al Khair,1460.0,27.53,49.143
SAU,RAS TANURA CO-GENERATION PLANT,153.0,26.69,50.103
SAU,RIYADH REF,66.0,24.52,46.865
SAU,Riyadh 10,3160.6099999999983,24.41,47.013
SAU,Riyadh 11,1756.0,24.79,45.627
SAU,Riyadh 12,2055.6000000000004,24.79,45.621
SAU,Riyadh 3,70.0,24.65,46.728
SAU,Riyadh 4,336.6,24.65,46.671
SAU,Riyadh 5,608.0,24.76,46.592
SAU,Riyadh 7,1315.6,24.57,46.883
SAU,Riyadh 8,2071.92,24.6,46.571
SAU,Riyadh 9,3616.600000000002,24.95,47.065
SAU,SAFANIYAH,75.0,28.01,48.751
SAU,SHAIBA,1190.6999999999998,20.63,39.552
SAU,SHAIBA (SEC),6794.0,20.63,39.555
SAU,SHAROURA,261.52,17.33,47.093
SAU,SHEDGUM,1100.5,25.68,49.433
SAU,SHEDGUM CO-GENERATION GAS PLANT,496.7,25.68,49.449
SAU,SHUAIBA (SWCC),910.7999999999996,17.66,42.063
SAU,SHUQAIQ IWPP,1020.0,17.66,42.077
SAU,TABARJAL,103.2,30.46,38.214
SAU,TABUK-1,102.00000000000004,28.47,36.519
SAU,TABUK-2,985.4000000000004,28.47,36.521
SAU,TABUK-3,20.0,28.47,36.517
SAU,TABUK-4,20.0,28.47,36.522
SAU,TAIF,126.6,21.28,40.407
SAU,TIHAMA,742.7500000000001,19.1,41.156
SAU,UTHMANIYAH,320.0,25.19,49.312
SAU,UTHMANIYAH CO-GENERATION GAS PLANT,496.7,25.19,49.307
SAU,Waad Al Shamal ISCC,50.0,31.62,38.795
SAU,Wasit Gas Plant,1412.0,27.11,49.312
SAU,YANBU (ARAM),82.5,23.98,38.257
SAU,YANBU (SEC),54.3,24.12,38.118
SAU,YANBU (SWCC),519.8,23.86,38.383
SAU,YANBU PLANT,865.8,23.97,38.219
SAU,YANBU PLANT 2,825.0,23.87,38.366
SEN,Bel-Air,98.6,14.717,-17.478
SEN,Bokhol,15.7,16.515,-15.465
SEN,Boutoute,19.0,12.5819,-16.2782
SEN,Cap Des Biches,327.0,17.7197,-17.2996
SEN,Kahone 1,21.2,14.178,-16.027
SEN,Kaolack,15.36,14.15,-16.0667
SEN,Mérina Dakhar,34.4,15.155,-16.593
SEN,Saint-Louis,10.5,16.0333,-16.5
SEN,Sambangalou,120.0,12.3664,-12.1901
SEN,Ten Merina,34.4,15.13,-16.676
SRB,HE BAJINA BASTA,420.0,43.9645,19.4102
SRB,HE DJERDAP I,1086.0,44.6684,22.5268
SRB,HE DJERDAP II,270.0,44.3065,22.5667
SRB,RHE BAJINA BASTA,614.0,43.9645,19.4102
SRB,TE KOLUBARA,245.0,44.4806,20.2934
SRB,TE KOSOVO A,617.0,42.6773,21.0886
SRB,TE KOSOVO B,618.0,42.6945,21.059
SRB,TE KOSTOLAC A,281.0,44.7229,21.1717
SRB,TE KOSTOLAC B,697.0,44.7307,21.2104
SRB,TE MORAVA,110.0,44.2248,21.1627
SRB,TENT A,1730.0,44.6711,20.1593
SRB,TENT B,1270.0,44.6551,20.0053
SLE,Bonthe Works,23.0,7.7675,-12.2931
SLE,Bumbuna Dam,50.0,9.0713,-11.7229
SLE,Kingtom,53.0,8.4929,-13.2474
SGP,Jurong Island - PLP CCGT Power Plant Singapore,800.0,1.2843,103.725
SGP,Keppel Merlimau Cogen Power Plant Singapore,1300.0,1.2824,103.675
SGP,Keppel Seghers Tuas WTE Plant Singapore,22.0,1.2987,103.6215
SGP,Pasir Panjang Gas Turbine Power Station Singapore,210.0,1.2715,103.7989
SGP,PowerSeraya OCGT Power Plant Singapore,210.0,1.2813,103.7239
SGP,PowerSeraya Pulau Seraya CCGT Cogen Power Plant Singapore,1540.0,1.2765,103.7266
SGP,PowerSeraya Pulau Seraya Oil Power Station Singapore,2250.0,1.28,103.727
SGP,SembCorp Pulau Sakra CCGT Cogen Power Station Singapore,1215.0,1.254,103.7026
SGP,Senoko I-VII CCGT Power Plants Singapore,2807.0,1.4655,103.7996
SGP,Senoko Thermal Power Station Singapore,500.0,1.464,103.7976
SGP,Senoko WTE Incineration Plant Singapore,56.0,1.4624,103.795
SGP,Tuas CCGT Power Station Singapore,1470.0,1.2888,103.6414
SGP,Tuas Oil Power Station Singapore,1200.0,1.2896,103.6397
SGP,Tuas South WTE Incineration Plant Singapore,80.0,1.2959,103.6205
SVK,Badín,6.0,48.265,19.056
SVK,Bohunice Nuclear Power Plant Slovakia,880.0,48.496,17.6816
SVK,Cierny Vah Pumped Storage Hydroelectric Power Plant Slovakia,735.0,49.0088,19.9122
SVK,Cunovo Hydroelectric Power Plant Slovakia,24.0,48.0299,17.2254
SVK,Dubnica nad Vahom Hydroelectric Power Plant Slovakia,16.5,48.9638,18.1454
SVK,Gabcikovo Hydroelectric Power Plant Slovakia,720.0,47.88,17.5384
SVK,Horna Streda Hydroelectric Power Plant Slovakia,25.5,48.6605,17.855
SVK,Hricov Hydroelectric Power Plant Slovakia,31.5,49.2594,18.6815
SVK,Ilava Hydroelectric Power Plant Slovakia,15.0,49.0057,18.235
SVK,Kostolna Hydroelectric Power Plant Slovakia,25.5,48.861,17.9689
SVK,Kralova Hydroelectric Power Plant Slovakia,45.06,48.1912,19.8296
SVK,Kreplany Hydroelectric Power Plant Slovakia,24.75,49.1281,19.0941
SVK,L'adovo,18.0,48.347,19.62
SVK,Levice CCGT CHP Power Plant Slovakia,80.0,48.2022,18.597
SVK,Lipovec Hydroelectric Power Plant Slovakia,38.4,49.132,18.9114
SVK,Liptovska Mara Pumped Storage Hydroelectric Power Plant Slovakia,198.0,49.0986,19.4889
SVK,Madunice Hydroelectric Power Plant Slovakia,43.2,48.4884,17.7938
SVK,Malzenice CCGT Power Plant Slovakia,430.0,48.4296,17.6978
SVK,Miskova Hydroelectric Power Plant Slovakia,93.6,49.1928,18.5083
SVK,Mochovce Nuclear Power Plant Slovakia,880.0,48.2621,18.459
SVK,Nosice Hydroelectric Power Plant Slovakia,67.5,49.1275,18.3642
SVK,Novaky (ENO) Thermal CHP Power Plant Slovakia,518.0,48.6988,18.5335
SVK,Nove Mesto n.V. Hydroelectric Power Plant Slovakia,25.5,48.7725,17.8516
SVK,Orava Hydroelectric Power Plant Slovakia,21.75,49.3756,19.557
SVK,PPC Bratislava CCGT CHP Power Plant Slovakia,218.0,48.1775,17.1548
SVK,Povazska Bystrica Hydroelectric Power Plant Slovakia,55.2,49.1331,18.4538
SVK,Ruzin Pumped Storage Hydroelectric Power plant Slovakia,60.0,48.8616,21.0911
SVK,Sucany Hydroelectric Power Plant Slovakia,38.4,49.1072,18.9916
SVK,Trencin Hydroelectric Power Plant Slovakia,16.5,48.9022,18.056
SVK,Vojany (EVO) Thermal Power Plant Slovakia,880.0,48.5536,21.9782
SVN,Brestanica (TEB),297.0,45.9975,15.4796
SVN,Energetika Ljubljana,112.0,46.058,14.5451
SVN,HE Formin,116.0,46.4026,16.0339
SVN,HE Zlatoličje,126.0,46.448,15.787
SVN,Krsko (NEK),696.0,45.9389,15.516
SVN,Sostanj (TEŠ),1099.0,46.3723,15.0534
SVN,TET,110.0,46.1258,15.0611
SVN,ČHE Avče,180.0,46.1027,13.6708
ZAF,Acacia,171.0,-33.8841,18.5336
ZAF,Adams Solar PV Project,82.5,-27.3737,23.0076
ZAF,Amakhala Emoyeni Wind Farm,134.4,-32.875,25.9977
ZAF,Ankerlig,1327.0,-33.592,18.4607
ZAF,Aries Solar Power Plant,10.65,-29.497,20.7852
ZAF,Arnot power station,2352.0,-25.9444,29.7917
ZAF,Aurora Solar Power Plant,10.3,-32.642,18.4974
ZAF,Bethlehem Hydro,7.0,-28.217,28.3631
ZAF,Bisasar Road Landfill,6.5,-29.813,30.9821
ZAF,Bokpoort Solar Power Plant,50.0,-28.727,21.9951
ZAF,Boshoff Solar Power Plant,60.0,-28.466,25.1947
ZAF,Camden power station,1600.0,-26.6201,30.0911
ZAF,Chaba Wind Farm,21.0,-32.5912,27.9631
ZAF,Coega IDZ Windfarm,73.8,-33.676,25.6028
ZAF,Cookhouse,138.6,-32.742,25.9242
ZAF,Darling Wind Farm,5.2,-33.3173,18.2586
ZAF,Dassieklip,27.0,-34.227,19.3727
ZAF,De Aar - Mainstream Solar Power Plant,50.0,-30.617,24.0347
ZAF,De Aar - Mulilo Solar Power Plant,9.7,-30.628,24.0054
ZAF,De Aar 3 Solar Power Plant,75.0,-30.596,24.1026
ZAF,De Aar Solar Power,48.0,-30.6198,24.0338
ZAF,Dorper Wind Farm,100.0,-31.4802,26.4407
ZAF,Drakensberg,1000.0,-28.5651,29.0842
ZAF,Dreunberg Solar Power Plant,75.0,-30.838,26.2259
ZAF,Droogfontein Solar Power Plant,50.0,-28.612,24.7521
ZAF,Dundee Biogas,2.22,-28.119,30.3584
ZAF,Duvha power station,3600.0,-25.9595,29.3409
ZAF,Ferro Waste Heat Plant,2.2,-25.725,27.6115
ZAF,Gariep,360.0,-30.624,25.504
ZAF,Gouda Wind Farm,138.0,-33.2665,19.0225
ZAF,Gourikwa,740.0,-34.1653,21.9608
ZAF,Grahamstown,3.5,-33.315,26.4908
ZAF,Grassridge Wind Farm,61.5,-33.6763,25.6029
ZAF,Greefspan Solar Power Plant,10.0,-29.391,23.3117
ZAF,Grootvlei power station,1190.0,-26.7695,28.4995
ZAF,Hendrina power station,2000.0,-26.0314,29.6014
ZAF,Herbert Solar Power Plant,19.0,-29.001,23.8005
ZAF,Hernic Waste Heat Plant,25.47,-25.662,27.837
ZAF,Hopefield,66.6,-33.093,18.3987
ZAF,Jasper Solar Power Plant,96.0,-28.312,23.3673
ZAF,Jeffrey's Bay Wind Farm,138.0,-33.9962,24.8435
ZAF,KaXu Solar Power Plant,100.0,-30.16,24.1365
ZAF,Kalkbult Solar Power Plant,75.0,-31.727,23.192
ZAF,Karoo,50.4,-31.7318,23.163
ZAF,Karoo Renewable Energy Facility (Nobelsfontein Wind),73.8,-27.602,22.9201
ZAF,Kathu CSP,100.0,-27.613,23.025
ZAF,Kathu Solar Park,100.0,-27.5954,22.929
ZAF,Kelvin power station,600.0,-26.1158,28.194
ZAF,Kendal power station,4116.0,-26.088,28.9689
ZAF,Khi Solar Power Plant,50.0,-28.538,21.0777
ZAF,Khobab Wind,140.0,-30.4642,19.5233
ZAF,Klawer Wind Farm,30.0,-31.8394,18.5638
ZAF,Koeberg,1800.0,-33.6737,18.4281
ZAF,Komati Power Station,1000.0,-26.0899,29.4725
ZAF,Konkoonsies II Solar Facility,75.0,-28.8871,19.5538
ZAF,Konkoonsies Solar Power Plant,11.0,-28.889,19.5553
ZAF,Kriel power station,3000.0,-26.254,29.1801
ZAF,Kusile Power Station,794.0,-25.9194,28.9156
ZAF,Lesedi Solar Power Plant,75.0,-28.3153,23.3536
ZAF,Lethabo power station,3708.0,-26.7403,27.975
ZAF,Letsatsi Solar Power Plant,75.0,-28.915,25.9199
ZAF,Linde Solar Power Plant,40.0,-31.0,24.6512
ZAF,Loeriesfontein 2,140.0,-30.4037,19.5891
ZAF,Lomati,10.1,-25.772,31.0406
ZAF,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,100.0,-30.7259,23.9137
ZAF,Longyuan Mulilo Green Energy De Aar 2 North Wind Energy Facility,144.0,-30.5411,24.26
ZAF,Majuba power station,4110.0,-27.0955,29.7706
ZAF,Mariannhill Landfill,2.0,-29.848,30.8359
ZAF,Matimba power station,3990.0,-23.6678,27.6128
ZAF,Matla power station,3600.0,-26.2804,29.1423
ZAF,Mulilo Renewable Energy Solar PV De Aar,9.7,-30.6279,24.0054
ZAF,Mulilo Sonnedix Prieska,86.0,-30.0246,22.3392
ZAF,Neusberg,12.57,-28.772,20.7431
ZAF,Nouport Wind Farm,80.0,-31.1759,25.0224
ZAF,Paleisheuwel Solar Power Plant,82.5,-32.423,18.7356
ZAF,Palmiet,400.0,-34.1972,18.9736
ZAF,PetroSA Biogas Plant,4.2,-34.145,22.1045
ZAF,Port Rex,171.0,-33.0274,27.8838
ZAF,Pretoria West power station,180.0,-25.7584,28.1467
ZAF,Prieska - Mulilo Solar Power Plant,19.9,-29.968,22.3199
ZAF,Prieska Solar Plant,86.0,-30.022,22.3559
ZAF,Pulida Solar Park,82.5,-29.0387,24.9332
ZAF,Red Cap,80.0,-34.136,24.7105
ZAF,Rooiwal power station,300.0,-25.555,28.2376
ZAF,RustMo1 Solar Power Plant,7.0,-25.738,27.4181
ZAF,Sere,100.0,-31.5128,18.0914
ZAF,Sishen Solar Power Plant,94.3,-27.584,22.9275
ZAF,SlimSun Swartland Solar Park,5.0,-33.35,18.5295
ZAF,Solar Capital De Aar I,75.0,-30.5788,24.0789
ZAF,Solar Capital De Aar III,75.0,-30.5956,24.103
ZAF,Soutpan Solar Power Plant,28.0,-22.993,29.2518
ZAF,Swartland Solar Power Plant,5.0,-33.35,18.5298
ZAF,Tom Burke Solar Park,66.0,-23.0748,27.9912
ZAF,Touwsrivier Solar Power Plant,44.19,-33.4055,19.9392
ZAF,Tsitsikamma Community Wind Farm,95.0,-34.0731,24.5057
ZAF,Tutuka power station,3654.0,-26.7767,29.3527
ZAF,Upington Solar Power Plant,8.9,-28.419,21.2688
ZAF,Van Stadens,27.0,-33.963,25.2422
ZAF,Vanderkloof,240.0,-29.9934,24.7338
ZAF,Vredendal Solar Power Plant,10.5,-31.634,18.5053
ZAF,Waainek Wind Farm,23.0,-33.3238,26.4642
ZAF,West Coast 1,94.0,-32.834,18.0061
ZAF,Witkop Solar Power Plant,30.0,-24.042,29.3685
ZAF,Xina One,100.0,-28.895,19.592
KOR,Andong Kowaco,90.0,36.5847,128.7739
KOR,Ansan Project,834.0,37.2952,126.7788
KOR,Anyang CHP,493.0,37.3936,126.9671
KOR,Asan Baebang CHP,113.9,36.9909,126.7135
KOR,Asan Hyundai,10.0,36.849,126.874
KOR,Baekje,2.6,36.3174,126.9401
KOR,Boogeo-seom,6.0,37.859,127.68
KOR,Boryeong (CC),1800.0,36.3951,126.486
KOR,Boryeong (poryang),4000.0,36.402,126.49
KOR,Boryeong Hydro Unit,7.5,36.3995,126.487
KOR,Bucheon Power,473.0,37.5225,126.764
KOR,Bugok,1503.0,36.959,126.7825
KOR,Bugok Biomass,105.0,36.959,126.7825
KOR,Bukeju,150.0,33.537,126.5974
KOR,Bukpyung power station,1190.0,37.4805,129.1433
KOR,Bundang,922.0,37.3642,127.1482
KOR,Busan (pusan),1800.0,35.0851,129.0003
KOR,Chan Cheon,62.0,37.9672,127.6699
KOR,ChangnyeongHaman,5.0,35.3774,128.551
KOR,Cheongpyeong,400.0,37.7232,127.421
KOR,Cheongsong,600.0,36.4052,129.016
KOR,Chilgok,3.0,36.0154,128.4004
KOR,Chungju,400.0,37.0071,127.9926
KOR,Daecheong,90.0,36.4783,127.4801
KOR,Daegu Innovation City,415.0,35.8819,128.7051
KOR,Daesan Works,131.0,37.0108,126.4099
KOR,Dalseong,2.86,35.7324,128.415
KOR,Dangjin,4000.0,37.0543,126.5133
KOR,Dong Yang,24.0,35.0222,126.248
KOR,Dongducheon,1900.0,37.903,127.09
KOR,Donghae PV,1.4,37.4853,129.147
KOR,Donghae power station,400.0,37.4863,129.1473
KOR,FINEX,146.0,36.0352,129.4011
KOR,Gangcheon,5.0,37.2768,127.6815
KOR,Gangjeong Goryeong,3.0,35.8417,128.4615
KOR,Gangwon,98.0,37.7244,128.7369
KOR,Gimcheon,9.1,36.1581,128.0488
KOR,Gimcheon 2,9.3,36.1408,128.0403
KOR,Gimhae,1.5,35.2842,128.8226
KOR,Gochang,15.0,34.4091,126.5112
KOR,Goesan,2.8,36.8108,127.7947
KOR,Gongju,3.0,36.4634,127.0969
KOR,Gumi,3.0,36.2387,128.3483
KOR,Gunsan,719.0,35.9836,126.7307
KOR,Gwangju,2.0,35.0886,126.8863
KOR,Gwangyang POSCO,500.0,34.9073,127.7449
KOR,Gwangyang Works,830.0,34.9105,127.7424
KOR,Hadong,4000.0,34.9512,127.8213
KOR,Hanbit,5900.0,35.4105,126.4175
KOR,Hangyeong,21.0,33.3416,126.1661
KOR,Hanul,5900.0,37.0931,129.383
KOR,Hapcheon Changnyeong,5.0,35.5901,128.3543
KOR,Hapchon,100.0,35.5337,128.0316
KOR,Honam,500.0,34.8545,127.7351
KOR,Hwacheon,108.0,38.1174,127.7785
KOR,Hwaseong,1.0,37.0518,126.4412
KOR,Hwasung KDHC,510.0,37.0065,126.793
KOR,Ilsan,900.0,37.6475,126.7973
KOR,Imha,50.0,36.5384,128.8813
KOR,Incheon,3052.0,37.5111,126.6078
KOR,Ipo,3.0,37.4041,127.5367
KOR,Jeju,255.0,33.5352,126.5961
KOR,Jeju Offshore,30.0,33.369,126.191
KOR,Jeju Self Governing Wind Farm,15.0,33.3924,126.7374
KOR,Jinju Landfill Gas,15.0,35.1195,128.017
KOR,Juksan,1.0,34.9734,126.6313
KOR,KDHC Daegu,3.0,35.8311,128.4896
KOR,KOMIPO Incheon,1960.0,37.5109,126.609
KOR,Kori,3137.0,35.3199,129.2948
KOR,Kwangyang,1071.0,34.8895,127.7747
KOR,LG Solar Taean PV,12.0,36.5893,126.3672
KOR,Mokpo,2.12,34.8328,126.4096
KOR,Muju,600.0,35.9632,127.705
KOR,Nakdan,3.0,36.3591,128.3068
KOR,Oseong,830.0,37.0254,127.0027
KOR,Paju,515.0,37.8285,126.787
KOR,Paldang,120.0,37.5286,127.2803
KOR,Pocheon,1560.0,37.9465,127.1689
KOR,Pohang Works,345.0,36.0321,129.417
KOR,Pyeongtaek,1400.0,37.0041,126.7946
KOR,Pyeongtaek,1348.0,37.0075,126.7953
KOR,Saemangeum Ocise,305.0,35.9399,126.5668
KOR,Samcheok Green power station,2044.0,37.186,129.3418
KOR,Samcheonpo,3240.0,34.9103,128.1085
KOR,Samdal,33.0,33.3952,126.8213
KOR,Samnangjin,600.0,35.4127,128.876
KOR,Samryangjin,2.0,35.1355,128.5734
KOR,Sancheong,700.0,35.2563,127.7763
KOR,Sangju,3.0,36.1408,128.3525
KOR,Seagull power station,421.0,35.9779,126.6383
KOR,Sejong,2.3,36.4727,127.26
KOR,Sejong City,550.0,36.4683,127.2479
KOR,Seocheon,400.0,36.1358,126.4961
KOR,Seoincheon,1800.0,37.5363,126.6027
KOR,Seoul PV,1.3,35.2799,128.8676
KOR,Seungchon,1.0,35.0673,126.7634
KOR,Shin Boryeong power station,2000.0,36.3846,126.4862
KOR,Shin-Kori,3340.0,35.3271,129.3017
KOR,Shin-Wolsong,2000.0,35.7221,129.4786
KOR,Shinan,3.0,38.0208,128.4965
KOR,Shinincheon,1800.0,37.508,126.6159
KOR,Sihwa Lake Tidal Power Plant,254.0,37.3142,126.6136
KOR,Somjingang (Chilbo),34.0,34.9191,126.857
KOR,Song-do,211.0,37.3496,126.6047
KOR,Soyang gang,200.0,37.9445,127.8115
KOR,Sudokwon,50.0,37.5813,126.6464
KOR,Sungsan,20.0,33.4397,126.8348
KOR,Suwan Energy,118.0,35.1968,126.8305
KOR,Taean,2.0,36.8043,126.2005
KOR,Taean,4000.0,36.904,126.233
KOR,Taebaek Wind park,18.0,37.3437,129.0018
KOR,Taegisan,40.0,37.4395,128.2698
KOR,Uiam,48.0,37.836,127.6779
KOR,Ulsan,3000.0,35.4754,129.3812
KOR,Wolsong,2799.0,35.7111,129.4743
KOR,Yangyang,1000.0,38.0163,128.5467
KOR,Yecheon,800.0,36.5678,128.8761
KOR,Yeoju,5.0,37.3263,127.6052
KOR,Yeong Yang,61.5,36.5692,129.2363
KOR,Yeongdong,325.0,37.7386,128.9812
KOR,Yeonggwang II,11.0,35.42,126.423
KOR,Yeongheung,5080.0,37.2369,126.4361
KOR,Yeongheung,22.0,33.4397,126.8349
KOR,Yeongnam,400.0,35.5141,129.3835
