Country_Code,Name,Gppd_Idnr,Capacity_Mw,Latitude,Longitude
ESP,P.E. MANZANERA,WRI1007128,25.5,40.6377,-0.3404
ESP,P.E. MONTE CABEZA,WRI1007137,36.8,42.6661,-7.8861
ESP,P.E. MONTE CABEZA,WRI1023639,36.8,42.7422,-7.9383
ESP,P.E. MONTE CARRIO  (ANTES MONTE CASTELO),WRI1007138,31.45,42.6609,-8.1129
ESP,P.E. MONTE ESQUINZA - SAN CRISTOBAL,WRI1007139,15.75,42.25,-7.3833
ESP,P.E. MUELA DE TODOLELLA,WRI1007145,40.5,39.0422,-2.4807
ESP,P.E. MUNILLA-LASANTA,WRI1023537,46.0,42.2051,-2.3827
ESP,P.E. MURIAS II,WRI1007147,84.80000000000001,43.1615,-5.6234
ESP,P.E. ONCALA,WRI1007152,24.75,41.9503,-2.2998
ESP,P.E. PARAMO VEGA,WRI1007157,18.0,42.6487,-3.5904
ESP,P.E. PAXAREIRAS II-C (VIRXE DO MONTE),WRI1007158,19.2,42.8233,-9.0891
ESP,P.E. PEDRA CHANTADA,WRI1007159,21.78,42.6088,-7.7712
ESP,P.E. PEDREGAL TREMUZO,WRI1007160,44.6,42.7762,-9.0603
ESP,P.E. PEDREGOSO D,WRI1007161,14.85,36.0139,-5.6069
ESP,P.E. PENA ARMADA,WRI1007162,20.7,42.25,-7.3833
ESP,P.E. PENA DA CRUZ,WRI1007163,22.95,42.25,-7.3833
ESP,P.E. PENA FORCADA,WRI1007166,33.8,43.1653,-9.1125
ESP,P.E. PENAS GRANDES,WRI1007171,14.4,42.4667,-8.4667
ESP,P.E. PICO COLLALBAS,WRI1007172,30.0,39.8667,-1.6333
ESP,P.E. PICO GALLO,WRI1007173,24.42,43.3377,-6.4145
ESP,P.E. PLANA DE LA BALSA,WRI1007175,24.0,41.5558,-0.9601
ESP,P.E. PLANA DE MARIA,WRI1007176,24.0,41.5388,-0.9962
ESP,P.E. PLANA DE ZARAGOZA,WRI1007177,24.0,41.5801,-1.1172
ESP,P.E. PONTE REBORDELO,WRI1007179,40.3,43.0084,-9.1133
ESP,P.E. PREJANO-ENCISO,WRI1007181,29.75,42.1865,-2.18
ESP,P.E. QUINONERIA I,WRI1007186,36.55,41.351,-2.4737
ESP,P.E. RADONA I,WRI1007187,80.42,41.3006,-2.475
ESP,P.E. RIO ALMODOVAR,WRI1007191,12.8,36.1949,-5.7634
ESP,P.E. SAN JUAN DE BARGAS (UNIFICADO),WRI1007200,89.6,41.8157,-1.4882
ESP,P.E. SANTO CRISTO DE MAGALLON,WRI1007204,40.0,41.8325,-1.4598
ESP,P.E. SERRA DE MEIRA,WRI1007207,49.3,43.2134,-7.2937
ESP,P.E. SERRA DO BURGO Y AMPLIACION(11050 KW 31/5/05),WRI1007209,27.2,42.25,-7.3833
ESP,P.E. SERRA DO PARAMO,WRI1007210,20.0,42.7815,-7.4143
ESP,P.E. SIERRA DE GUINDOS,WRI1007217,24.7,39.1452,-1.3288
ESP,P.E. SIERRA DE LA OLIVA,WRI1007218,30.0,38.748,-1.1985
ESP,P.E. SIERRA DE LA OLIVA,WRI1023642,46.86,38.7564,-1.0117
ESP,P.E. SIERRA DE LA VIRGEN,WRI1007219,28.8,41.5406,-1.7166
ESP,P.E. SIERRA DE LOS BAOS Y PUMAR,WRI1007221,30.6,43.4118,-6.2602
ESP,P.E. SIERRA DE SELVA,WRI1007226,33.0,42.45,-1.1167
ESP,P.E. SIERRA DE TINEO,WRI1007227,44.0,43.3377,-6.4145
ESP,P.E. SIERRA DEL ACEBO,WRI1007229,17.82,43.2155,-6.8757
ESP,P.E. SIERRA DEL CORTADO,WRI1007232,18.48,41.7389,-2.1697
ESP,P.E. SIERRA DEL TRIGO,WRI1007234,15.18,37.5302,-3.6562
ESP,P.E. SIERRA LACERA,WRI1007236,36.9,40.7342,-1.6172
ESP,P.E. SIERRA QUEMADA,WRI1007239,26.25,38.9147,-3.5369
ESP,P.E. SOS DEL REY CATOLICO,WRI1007244,48.75,42.4969,-1.2151
ESP,P.E. TARAYUELA,WRI1007247,30.0,41.9778,-0.5373
ESP,P.E. TARDIENTA I,WRI1007248,93.7,41.9778,-0.5373
ESP,P.E. TINAJEROS,WRI1007249,50.0,39.0688,-1.7434
ESP,P.E. TORRE MIRO II,WRI1007252,99.0,40.6197,-0.0989
ESP,P.E. VALDECONEJOS,WRI1007259,32.3,40.7947,-0.8101
ESP,P.E. VALDEPERO,WRI1007262,30.0,42.0753,-4.5005
ESP,P.E. VALMEDIANO,WRI1007263,34.0,41.8347,-5.8888
ESP,P.E. VECIANA,WRI1023541,29.27,41.6377,1.4353
ESP,P.E.EL ROBLECILLO DE ARRIBA,WRI1007278,49.8,40.5934,-1.9095
ESP,P.E.HUENEJA 3,WRI1007279,49.5,37.1766,-2.9502
ESP,PADORNELO,WRI1007282,31.45,42.0357,-6.9054
ESP,PALOS DE LA FRONTERA GRUPO 1,WRI1007283,1167.0,37.1843,-6.8857
ESP,PAMPANEIRA,WRI1007285,12.8,36.9402,-3.361
ESP,PAPELERA GUIPUZCOANA,WRI1007287,79.918,43.2596,-1.9688
ESP,PAPELERA ROMANI,WRI1007290,18.801,43.3,-7.5833
ESP,PARAMO DE LA MESUCA,WRI1007294,36.0,42.6654,-3.5014
ESP,PARAMO DE POZA I,WRI1007295,96.76,42.6654,-3.5014
ESP,PARQUE EOLICO A CARBA,WRI1007301,19.5,43.3,-7.6833
ESP,PARQUE EOLICO AIBAR,WRI1007302,33.84,42.592,-1.3604
ESP,PARQUE EOLICO ALABE-SOAN,WRI1007303,19.5,38.4,-6.4667
ESP,PARQUE EOLICO ALCONERA,WRI1007304,14.4,38.4,-6.4667
ESP,PARQUE EOLICO ALTO DE LA MORERUELA,WRI1007313,49.5,40.0167,-0.65
ESP,PARQUE EOLICO ALTO PALANCIA III,WRI1007317,94.0,39.9894,-0.6804
ESP,PARQUE EOLICO ARRIELLO,WRI1007325,24.42,40.4288,-0.2577
ESP,PARQUE EOLICO BELCHITE,WRI1007333,49.5,41.3032,-0.7505
ESP,PARQUE EOLICO BOIRA,WRI1007337,34.5,41.8341,-1.5327
ESP,PARQUE EOLICO BORJA 2,WRI1007338,37.510000000000005,41.8341,-1.5327
ESP,PARQUE EOLICO CALDERON,WRI1007341,18.0,39.4085,-2.2017
ESP,PARQUE EOLICO CERRO DE LA HIGUERA,WRI1007350,36.0,36.878,-4.8469
ESP,PARQUE EOLICO CERRO DE LA NEVERA,WRI1007352,31.5,39.8833,-0.95
ESP,PARQUE EOLICO COLMENAR II,WRI1007359,28.0,39.9667,-0.25
ESP,PARQUE EOLICO CORME G-3,WRI1007361,18.3,43.2433,-8.9008
ESP,PARQUE EOLICO CORTIJO DE GUERRA II,WRI1007362,28.0,36.6865,-6.1361
ESP,PARQUE EOLICO CORTIJO DE IRUELAS,WRI1007363,13.6,37.3167,-4.05
ESP,PARQUE EOLICO CORTIJO LA LINERA,WRI1007364,28.0,38.1144,-2.5711
ESP,PARQUE EOLICO COUTO DE SAN SEBASTIAN,WRI1007366,18.0,42.696,-8.2465
ESP,PARQUE EOLICO CRUZ DE HIERRO,WRI1007368,14.52,40.7167,-4.45
ESP,PARQUE EOLICO DE LA SOLANA,WRI1007389,24.0,38.6328,-0.8197
ESP,PARQUE EOLICO DE LAS AZORRILLAS,WRI1007390,32.0,37.1882,-3.6067
ESP,PARQUE EOLICO DE LAS PEDRIZAS,WRI1007391,24.0,37.1882,-3.6067
ESP,PARQUE EOLICO DE LOS VISOS,WRI1007392,24.42,41.6336,-1.2744
ESP,PARQUE EOLICO DE PAXAREIRAS IIF (A RUNA),WRI1007395,24.6,42.8233,-9.0891
ESP,PARQUE EOLICO DE SAN GREGORIO,WRI1007399,15.0,42.0325,-1.5259
ESP,PARQUE EOLICO DEHESA DEL COSCOJAR,WRI1007408,15.0,41.9006,-1.4199
ESP,PARQUE EOLICO EL BANCAL,WRI1007418,21.0,36.0139,-5.6069
ESP,PARQUE EOLICO EL CENTENAR,WRI1007423,40.0,36.539,-5.3868
ESP,PARQUE EOLICO EL CONJURO,WRI1007425,17.0,36.7507,-3.5179
ESP,PARQUE EOLICO EL GUIJO,WRI1007428,47.6,41.0983,-2.5741
ESP,PARQUE EOLICO EL MORAL,WRI1007431,25.5,38.8299,-3.5781
ESP,PARQUE EOLICO EL MORALEJO,WRI1007432,16.25,38.9667,-1.2167
ESP,PARQUE EOLICO EL PICAL,WRI1007436,19.8,41.7494,-2.1887
ESP,PARQUE EOLICO EL PICAZO,WRI1007437,50.0,39.45,-2.0833
ESP,PARQUE EOLICO EL TABLADO,WRI1007446,19.8,41.7175,-1.8109
ESP,PARQUE EOLICO EL TORANZO,WRI1007447,18.0,41.7631,-1.8882
ESP,PARQUE EOLICO ENIX,WRI1007452,13.2,36.8773,-2.6018
ESP,PARQUE EOLICO FUENTE DE CANTOS,WRI1007458,28.0,38.25,-6.3
ESP,PARQUE EOLICO HERMANAS,WRI1007465,28.38,37.2829,-5.9209
ESP,PARQUE EOLICO IBARGOITI,WRI1007467,22.44,42.653,-1.3067
ESP,PARQUE EOLICO LA BOBIA - SAN ISIDRO,WRI1007473,49.3,43.5167,-6.6833
ESP,PARQUE EOLICO LA CUESTA,WRI1007478,27.2,43.2155,-6.8757
ESP,PARQUE EOLICO LA MAZA,WRI1007485,22.95,39.6,-1.8
ESP,PARQUE EOLICO LA MOLATA,WRI1007486,17.25,39.4085,-2.2017
ESP,PARQUE EOLICO LA MUELA,WRI1007487,51.48,41.5919,-1.1577
ESP,PARQUE EOLICO LA RETUERTA,WRI1007494,38.0,37.5076,-7.2704
ESP,PARQUE EOLICO LA SOLANA,WRI1007496,44.2,38.6328,-0.8197
ESP,PARQUE EOLICO LACERA,WRI1007503,25.74,38.6137,-1.1147
ESP,PARQUE EOLICO LANCHAR,WRI1007504,24.42,42.0635,-7.7246
ESP,PARQUE EOLICO LAROUCO,WRI1007505,41.65,42.0635,-7.7246
ESP,PARQUE EOLICO LAS CABEZAS,WRI1007511,17.4,37.6143,-7.2488
ESP,PARQUE EOLICO LAS LOMILLAS,WRI1007514,12.0,39.5,-2.1667
ESP,PARQUE EOLICO LAYNA,WRI1007520,50.0,41.0991,-2.3044
ESP,PARQUE EOLICO LOMILLA I,WRI1023657,33.0,39.4685,-2.2467
ESP,PARQUE EOLICO LOMILLA II,WRI1007530,70.5,39.486,-2.2028
ESP,PARQUE EOLICO LOS ALMENDROS I,WRI1007532,15.84,38.4792,-1.325
ESP,PARQUE EOLICO LOS LANCES,WRI1007543,10.68,36.0139,-5.6069
ESP,PARQUE EOLICO LOS SIGLOS,WRI1007552,18.0,36.0139,-5.6069
ESP,PARQUE EOLICO LOSILLA,WRI1007554,24.0,38.9667,-1.0833
ESP,PARQUE EOLICO MONTE TREITO,WRI1007572,30.39,42.773,-8.8444
ESP,PARQUE EOLICO MONTES DE CIERZO I,WRI1007575,59.5,42.0617,-1.6045
ESP,PARQUE EOLICO MORATALLA,WRI1007577,21.78,38.1893,-1.8918
ESP,PARQUE EOLICO MURAS II,WRI1007583,24.42,43.4668,-7.7238
ESP,PARQUE EOLICO NACIMIENTO,WRI1007584,22.0,37.1061,-2.6485
ESP,PARQUE EOLICO OJOS ALBOS,WRI1007588,14.52,40.706,-4.5163
ESP,PARQUE EOLICO PALOMAREJO,WRI1007592,30.0,37.3222,-6.0586
ESP,PARQUE EOLICO PENAS ALTAS,WRI1007604,49.5,39.7493,-0.9968
ESP,PARQUE EOLICO PENAS DE DIOS,WRI1007605,64.5,39.7493,-0.9968
ESP,PARQUE EOLICO PUERTO DE MALAGA,WRI1007612,12.0,37.5251,-7.4925
ESP,PARQUE EOLICO PUNTAZA DE REMOLINOS,WRI1007616,24.93,41.8395,-1.1777
ESP,PARQUE EOLICO RIO ALMODOVAR,WRI1007624,16.5,36.1949,-5.7634
ESP,PARQUE EOLICO RIOFRIO,WRI1007625,32.0,37.6915,-3.8187
ESP,PARQUE EOLICO SALAJONES,WRI1007628,19.14,42.592,-1.3604
ESP,PARQUE EOLICO SAN AGUSTIN DE ALMOCHUEL,WRI1007631,50.0,42.1795,-7.1122
ESP,PARQUE EOLICO SAN CIPRIAN,WRI1007632,17.85,42.1733,-6.6596
ESP,PARQUE EOLICO SAN XOAN,WRI1007639,15.84,42.6833,-7.2333
ESP,PARQUE EOLICO SERRETA TORRECILLA,WRI1007647,49.5,41.6336,-1.2744
ESP,PARQUE EOLICO SIERRA COSTERA FASE I,WRI1007651,49.5,40.7081,-0.9149
ESP,PARQUE EOLICO SIERRA DEL MADERO I,WRI1007681,14.85,41.779,-1.9839
ESP,PARQUE EOLICO SIERRA DEL ORO,WRI1007683,26.0,38.2709,-1.3768
ESP,PARQUE EOLICO SIERRA ELGEA,WRI1007686,26.97,43.0167,-2.7667
ESP,PARQUE EOLICO SIERRA GORDA,WRI1007688,26.4,38.6137,-1.1147
ESP,PARQUE EOLICO SIERRA MENERA II,WRI1007691,39.95,40.7342,-1.6172
ESP,PARQUE EOLICO SOLANA,WRI1007698,29.7,38.6328,-0.8197
ESP,PARQUE EOLICO TAHIVILLA,WRI1007704,30.0,36.0139,-5.6069
ESP,PARQUE EOLICO VALDEFUENTES,WRI1007714,28.0,37.5076,-7.2704
ESP,PARQUE EOLICO VALMEDIANO,WRI1007719,44.88,41.8347,-5.8888
ESP,PARQUE EOLICO VILLACASTIN,WRI1007724,14.52,40.7796,-4.4136
ESP,PENA DE BEJO,WRI1007734,20.8,43.1504,-4.3817
ESP,PENA MIRA,WRI1007735,36.55,39.7167,-1.4333
ESP,PENAFLOR III,WRI1007738,97.98,41.761,-4.9874
ESP,PLANTA COGENERACION BECOSA -FUENTE PIEDRA,WRI1007749,16.434,37.1353,-4.73
ESP,PLANTA DDP GUARDO,WRI1007752,14.685,42.8261,-4.8463
ESP,PLANTA EOLICA DE ZAS,WRI1007771,24.0,42.9167,-8.7667
ESP,PLANTA SECADO TERMICO DE LODOS E.R.A.R. DE BUTARQUE,WRI1007779,18.0,37.5624,-5.1254
ESP,PLANTA SOLAR TERMICA HELIOENERGY 1,WRI1023548,100.0,37.5729,-5.1449
ESP,PLANTA SOLAR TERMICA SOLAR TRES,WRI1007782,19.903,37.4166,-6.2736
ESP,PLANTA SOLAR TERMICA SOLNOVA 1,WRI1023647,150.0,37.4179,-6.2771
ESP,PLANTA SOLAR TERMOELECTICA PS 10,WRI1007784,11.02,37.4422,-6.2542
ESP,PLANTA TERMOSOLAR DE OLIVENZA-1,WRI1007786,50.0,38.755,-7.145
ESP,PONT DE REI 1,WRI1007796,46.14,42.8384,0.739
ESP,PONTENOVO 1,WRI1007797,25.770000000000003,42.3746,-7.2351
ESP,PORTO GR 1,WRI1007801,17.6,42.3094,-8.2049
ESP,PORTODEMOUROS GRUPO 2,WRI1007802,88.12,42.3167,-7.0274
ESP,PROAZA 1,WRI1007805,49.54,43.2518,-6.0163
ESP,PROCESOS ECOLOGICOS CARMONA 1,WRI1007808,45.0,37.4712,-5.6461
ESP,PROCESOS ECOLOGICOS VILCHES,WRI1007810,15.0,38.207,-3.5102
ESP,PST LEBRIJA I,WRI1007813,49.9,37.0066,-6.0434
ESP,PST PALMA DEL RIO I,WRI1007814,49.9,37.6485,-5.26
ESP,PST SOLACOR 1,WRI1007815,100.0,37.9582,-4.4981
ESP,PUENTE BIBEY 4,WRI1007817,312.41,42.3921,-7.2191
ESP,PUENTE NUEVO GR 3,WRI1007820,299.76,38.1108,-4.9354
ESP,PUERTO DE BARCELONA  GRUPO 2,WRI1007821,866.3,41.3366,2.1594
ESP,PUERTO ERRADO 2,WRI1007823,30.0,38.2793,-1.601
ESP,PUERTO PENA 1,WRI1007824,55.2,39.037,-5.2342
ESP,PUNTA GRANDE 19 DIESEL 11,WRI1007826,184.95,28.963,-13.5477
ESP,PURINARSA TRATAMIENTO DE PURINES,WRI1007837,15.0,42.4496,-6.9476
ESP,Palma del Rio CSP,WKS0070419,100.0,37.648,-5.254
ESP,Palma del Río II,WKS0071041,50.0,37.648,-5.254
ESP,Pereruela,WKS0061089,9.9,41.467,-5.821
ESP,Picón I,WKS0072592,50.0,39.03,-4.02
ESP,Picón II,WKS0072593,50.0,39.03,-4.02
ESP,Pitiegua,WKS0060367,4.9,41.0536,-5.4377
ESP,Plasencia,WKS0072328,4.0,41.712,-1.249
ESP,Pozal de Gallinas,WKS0072904,4.5,41.3286,-4.8212
ESP,Pozohondo I,WKS0063613,4.0,38.7167,-1.8857
ESP,Pozohondo II,WKS0060337,5.1,38.7218,-1.881
ESP,Puebla de Almoradiel,WKS0060105,11.8,39.632,-3.09
ESP,Puertollano,WKS0060011,47.6,38.62,-3.974
ESP,QUERENO GR 1,WRI1007838,36.46,42.4496,-6.9476
ESP,Quintanilla,WKS0060168,9.5,37.962,-4.481
ESP,RAMIRO II,WRI1007841,49.5,42.3826,-7.5684
ESP,REGUEIRO GRUPO 2,WRI1007842,28.64,42.3826,-7.5684
ESP,REPSOL PUERTOLLANO,WRI1007845,80.5,38.6478,-4.1214
ESP,RIBA ROJA 1,WRI1007848,261.28,41.2422,0.4309
ESP,RIBADELAGO GR 3,WRI1007849,34.56,41.9781,-6.1404
ESP,RICOBAYO II 1,WRI1007850,326.57000000000005,41.5278,-5.9877
ESP,Ramón Escriche,WKS0060208,8.0,41.239,0.5336
ESP,Requena,WKS0073275,12.0,39.4751,-1.1546
ESP,Rota,WKS0060360,5.0,36.695,-6.284
ESP,SALAS GRUPO 1,WRI1007861,52.82,41.9443,-8.0349
ESP,SALIME 4,WRI1007862,157.24,43.2364,-6.8475
ESP,SALINAS BRAS DEL PORT  S.A.,WRI1007864,10.0,42.5741,0.1824
ESP,SAN AGUSTIN GR 1,WRI1007866,62.88,42.1795,-7.1122
ESP,SAN LORENZO A,WRI1007874,88.125,41.6494,-5.0253
ESP,SAN PEDRO 2,WRI1007878,34.36,42.4171,-7.7498
ESP,SAN ROQUE GRUPO 2,WRI1007879,791.6800000000001,36.1955,-5.4131
ESP,SANTA MARINA GR 3,WRI1023649,34.68,42.5103,-5.873
ESP,SANTIAGO-JARES 2,WRI1007885,53.15,43.4949,-7.2421
ESP,SANTURCE  GRUPO 4,WRI1007889,396.4,43.34,-3.0539
ESP,SAU 2,WRI1007890,55.56,41.947,2.3844
ESP,SAUCELLE II 1,WRI1007891,516.39,41.045,-6.8067
ESP,SEIRA II 3,WRI1007896,19.25,41.4833,0.4667
ESP,SEROS II 1,WRI1023650,44.24,41.4744,0.4534
ESP,SERRA DE RUBIO,WRI1007897,75.0,41.6485,1.5914
ESP,SERRA DE VILOBI,WRI1007900,40.5,42.1555,2.2828
ESP,SERRA DEL TALLAT,WRI1007901,49.5,42.3833,2.2667
ESP,SIERRA DE LA VIRGEN,WRI1007912,24.42,41.5406,-1.7166
ESP,SILVON 2,WRI1007918,81.53999999999999,40.7149,-4.0053
ESP,SNIACE,WRI1007923,93.0,42.5273,-8.0086
ESP,SOBRADELO 2,WRI1023652,44.25,42.4139,-6.9191
ESP,SOBRON 1,WRI1007924,27.78,42.7778,-3.0458
ESP,SOLABEN 3,WRI1007925,200.0,39.226,-5.3905
ESP,SOLUZ GUZMAN,WRI1007927,49.9,37.6522,-5.2722
ESP,SON REUS 3  TURBINA DE GAS N 3,WRI1007932,563.75,39.65,2.6807
ESP,SOTO RIBERA 3,WRI1007944,346.25,43.3122,-5.8739
ESP,SOUTELO 2,WRI1007945,213.64,42.1677,-7.1744
ESP,SPEX,WKS0060026,30.0,38.89,-6.285
ESP,SUSQUEDA 3,WRI1007949,88.55000000000001,41.9791,2.5274
ESP,Saelices,WKS0060114,11.3,39.918,-2.822
ESP,Salamanca,WKS0060081,13.8,41.0277,-5.85
ESP,San Clemente,WKS0060323,5.2,39.431,-2.416
ESP,San Esteban II  Grupo 1,WRI1007869,438.45,42.4143,-7.6533
ESP,San José del Valle CSP,WKS0071101,49.9,36.661,-5.851
ESP,Sanlúcar PS20,WKS0067644,20.0,37.444,-6.258
ESP,Sanlúcar la Mayor A,WKS0067646,7.0,37.452,-6.251
ESP,Sariñena A,WKS0066688,4.0,41.801,-0.083
ESP,Seat al Sol,WKS0063583,11.0,41.4918,1.9016
ESP,Sierresita,WKS0060153,10.0,37.644,-4.59
ESP,Solacor 2,WKS0071053,50.0,37.958,-4.503
ESP,Solten,WKS0060053,19.7,28.0684,-16.525
ESP,Solten I,WKS0063571,13.0,28.0684,-16.525
ESP,Solten II,WKS0060233,11.0,28.0724,-16.5252
ESP,TAJO DE LA ENCANTADA 1,WRI1007951,376.88,36.9083,-4.7631
ESP,TAMBRE II GRUPO 1,WRI1007952,73.04,42.8368,-8.8498
ESP,TANES 1,WRI1007954,124.17,43.2207,-5.4278
ESP,TARRAGONA,WRI1007956,802.84,41.1081,1.1912
ESP,TAVASCAN INFERIOR,WRI1007958,150.88,42.637,1.2512
ESP,TERMENS,WRI1007960,11.92,41.7167,0.7667
ESP,TERMESOL 50,WRI1007961,50.0,39.1933,-5.5779
ESP,TERMOSOL-2,WRI1007962,99.8,39.1933,-5.5779
ESP,TERMOSOLAR BORGES,WRI1023564,24.29,41.5334,0.8095
ESP,TERRADETS 1,WRI1007963,32.32,42.0748,0.9162
ESP,TERUEL GR 3,WRI1023654,1055.77,40.9966,-0.3798
ESP,TIOXIDE EUROPE S.L.,WRI1007968,10.0,37.2583,-6.9508
ESP,TORAN,WRI1007972,13.12,42.2312,-7.8303
ESP,TORRASPAPEL-MONTANANESA,WRI1007973,22.0,41.6561,-0.8773
ESP,TORREJON 1,WRI1007974,130.36,39.5357,-5.9891
ESP,TORTOSA ENERGIA,WRI1007975,39.58,40.8125,0.5216
ESP,TRATAMIENTO DE PURINES,WRI1007981,15.0,41.5667,0.5167
ESP,TRATAMIENTO DE PURINES OSA DE LA VEGA,WRI1007989,14.6,39.6598,-2.76
ESP,TRILLO,WRI1007993,1003.41,40.7016,-2.6227
ESP,TRUCHAS DEL CINCA,WRI1007994,23.92,42.1519,0.2225
ESP,Talayuela 1,WKS0060156,10.0,40.0208,-5.579
ESP,Tordesillas,WKS0060106,10.0,41.5062,-5.0275
ESP,Torrealvilla A,WKS0070101,7.0,37.766,-1.723
ESP,Torrealvilla B,WKS0070102,4.0,37.769,-1.698
ESP,Torrealvilla I,WKS0070100,6.4,37.756,-1.702
ESP,Torrealvilla II,WKS0073056,6.8,37.756,-1.702
ESP,Trajano A,WKS0067647,6.3,37.092,-5.875
ESP,Trujillo A,WKS0072744,7.0,39.46,-5.95
ESP,VALDECANAS 3,WRI1008009,247.17,39.7778,-5.6124
ESP,VALPARAISO 2,WRI1008019,65.1,41.9974,-6.2738
ESP,VANDELLOS GR 2,WRI1023569,1045.31,40.9511,0.8662
ESP,VELLE GRUPO 2,WRI1008024,86.48,42.3589,-7.851
ESP,VERTEDERO DEL GARRAF,WRI1008026,12.444,41.3888,2.159
ESP,VETEJAR,WRI1008027,12.9,42.702,0.7956
ESP,VIELHA 1,WRI1008028,21.86,42.702,0.7956
ESP,VILLALCAMPO II,WRI1008030,215.81,39.2077,-1.2401
ESP,VILLANUA,WRI1008032,10.9,41.2702,-6.3208
ESP,VILLARINO 4,WRI1008033,850.8799999999999,41.2669,-6.3078
ESP,Valdecaballeros,WKS0060111,10.0,39.2919,-5.2111
ESP,Valdecaballeros Tracker,WKS0060338,5.1,39.2768,-5.22
ESP,Valdelaguna,WKS0061068,11.0,36.955,-2.435
ESP,Valtierra,WKS0063645,12.4,42.1388,-1.6824
ESP,Valtierra II,WKS0060241,5.9,42.1388,-1.6824
ESP,Valverdon,WKS0060316,5.5,41.0583,-5.782
ESP,Vejer de la Frontera,WKS0060150,10.0,36.2447,-6.008
ESP,Villabrázaro,WKS0060315,5.5,42.0471,-5.699
ESP,Villafranca,WKS0060101,7.8,42.268,-1.685
ESP,Villafranca II,WKS0063509,4.1,42.271,-1.692
ESP,Villaldelmiro,WKS0060359,5.0,42.2475,-3.973
ESP,Villanueva de Serena,WKS0060125,10.9,38.964,-5.771
ESP,Villanueva de la Jara,WKS0060322,5.2,39.4393,-1.9246
ESP,Villar de Cañas,WKS0060165,9.8,39.8331,-2.5712
ESP,Villaverde,WKS0060358,5.0,39.6914,-3.9545
ESP,Vinaceite,WKS0060185,8.7,41.307,-0.605
ESP,YECLA 1,WRI1008037,49.2,38.6137,-1.1147
ESP,Yecla,WKS0060217,7.6,38.5924,-1.0558
ESP,Zaratán,WKS0060179,9.0,41.6428,-4.8151
ESP,Zarza,WKS0065683,7.6,39.871,-6.832
ESP,Zuera I,WKS0061378,9.0,41.934,-0.805
ESP,Zuera II,WKS0060161,9.9,41.944,-0.818
ESP,Zújar,WKS0060237,7.0,38.942,-5.875
LKA,Ambewela Aitken Spence,WRI1030392,3.0,6.8432,80.813
LKA,Asia Power Sapugaskanda,WRI1030443,51.0,6.9561,79.9483
LKA,Bowatenna,WRI1030424,40.0,7.6642,80.6772
LKA,Broadlands,WRI1030426,35.0,6.9788,80.4546
LKA,CEB Kelantitissa,WRI1030436,382.0,6.9522,79.8789
LKA,Canyon,WRI1030420,60.0,6.8691,80.5277
LKA,Colombo Port,WRI1030442,60.0,6.9533,79.8558
LKA,Deduru Oya,WRI1030432,1.5,7.7183,80.2744
LKA,Hambantota,WRI1030408,20.0,6.2312,81.0853
LKA,Hambantota,WRI1030393,3.0,6.1461,81.1131
LKA,Hambantota I,WKS0064145,14.4,6.23,81.08
LKA,Inginiyagala,WRI1030428,11.0,7.6674,80.6668
LKA,Kotmale,WRI1030412,201.0,7.0611,80.5971
LKA,Kukule Ganga,WRI1030418,80.0,6.617,80.2757
LKA,Lakdhanavi,WRI1030447,24.0,6.9573,79.9526
LKA,Lakvijaya,WRI1030452,900.0,8.0178,79.7232
LKA,Madurankuliya,WRI1030394,12.0,8.0128,79.7269
LKA,Mampuri-I,WRI1030395,10.0,8.0074,79.7243
LKA,Mampuri-II,WRI1030396,10.5,7.9764,79.7316
LKA,Mampuri-III,WRI1030397,10.5,8.0055,79.7308
LKA,Maskelioya,WRI1030431,2.0,6.9768,80.4553
LKA,Moragahakanda,WRI1030427,25.0,7.6994,80.7699
LKA,Nala Danavi,WRI1030399,4.8,8.0897,79.7092
LKA,New Laxapana,WRI1030417,100.0,6.9181,80.4949
LKA,Nilambe,WRI1030430,3.2,7.1966,80.6121
LKA,Nirmalapura,WRI1030400,10.5,7.9544,79.7411
LKA,Northern Power,WRI1030444,36.0,9.7387,80.0346
LKA,Old Laxapana,WRI1030423,50.0,9.919,80.4894
LKA,Pawan Danavi,WRI1030401,10.2,8.049,79.719
LKA,Pollupalai,WRI1030402,12.0,9.5778,80.32
LKA,Polpitiya,WRI1030419,75.0,6.5842,80.8081
LKA,Randenigala,WRI1030414,126.0,7.2024,80.9259
LKA,Rantembe,WRI1030421,52.0,7.2013,80.9506
LKA,Sagasolar,WKS0068796,10.0,6.232,81.087
LKA,Samanala,WRI1030415,124.0,6.9778,80.4567
LKA,Sapugaskanda,WRI1030439,160.0,6.961,79.9608
LKA,Seguwantivu,WRI1030403,9.6,8.0538,79.8083
LKA,Sojitz Kelanitissa,WRI1030437,168.0,6.9523,79.8789
LKA,Udawalawe,WRI1030429,6.0,6.4319,80.8506
LKA,Ukuwela,WRI1030425,40.0,7.3989,80.6522
LKA,Upper Kotmale,WRI1030413,150.0,7.0433,80.658
LKA,Uppudaluwa,WRI1030404,10.5,7.9811,79.7758
LKA,Uthuru Janani,WRI1030448,24.0,9.7411,80.0333
LKA,Vallimunai,WRI1030405,12.0,9.5675,80.3367
LKA,Victoria,WRI1030411,210.0,7.1999,80.8069
LKA,Vidatamunai,WRI1030406,10.4,8.0667,79.7939
LKA,Wimalasurendra,WRI1030422,50.0,6.9083,80.5247
