Country_Code,Energy_Type_Code,Year,Energy_Consumption,Energy_Intensity_Per_Capita,Energy_Intensity_By_Gdp,Co2_Emission
 AFG,0.0,1980.0,0.0265832166775618,1.9902831338720357,0.0,
 AFG,1.0,1980.0,0.0024792482148388,1.9902831338720357,0.0,
 AFG,2.0,1980.0,0.002094,1.9902831338720357,0.0,
 AFG,4.0,1980.0,0.0146240981235329,1.9902831338720357,0.0,
 AFG,3.0,1980.0,,1.9902831338720357,0.0,0.0
 AFG,5.0,1980.0,0.00738587033919,1.9902831338720357,0.0,0.0
 AFG,0.0,1981.0,0.0299494576238437,2.2737731366371663,0.0,1.325964518
 AFG,1.0,1981.0,0.0026042523630414,2.2737731366371663,0.0,0.2313138584444692
 AFG,2.0,1981.0,0.003141,2.2737731366371663,0.0,0.11110066
 AFG,4.0,1981.0,0.0166675903717823,2.2737731366371663,0.0,0.98355
 AFG,3.0,1981.0,,2.2737731366371663,0.0,0.0
 AFG,5.0,1981.0,0.00753661488902,2.2737731366371663,0.0,0.0
 AFG,0.0,1982.0,0.0318978146738085,2.476057805069556,0.0,1.509627735
 AFG,1.0,1982.0,0.0030209327940489,2.476057805069556,0.0,0.2429767454717668
 AFG,2.0,1982.0,0.005235,2.476057805069556,0.0,0.16665099
 AFG,4.0,1982.0,0.0162509006063496,2.476057805069556,0.0,1.1
 AFG,3.0,1982.0,,2.476057805069556,0.0,0.0
 AFG,5.0,1982.0,0.00739098127341,2.476057805069556,0.0,0.0
 AFG,0.0,1983.0,0.0390218031316316,3.11235738067043,0.0,1.65960468
 AFG,1.0,1983.0,0.0030209327940489,3.11235738067043,0.0,0.2818530296847648
 AFG,2.0,1983.0,0.005235,3.11235738067043,0.0,0.27775165
 AFG,4.0,1983.0,0.0229179367603827,3.11235738067043,0.0,1.1
 AFG,3.0,1983.0,,3.11235738067043,0.0,0.0
 AFG,5.0,1983.0,0.0078479335772,3.11235738067043,0.0,0.0
 AFG,0.0,1984.0,0.039202240401868,3.212166236643484,0.0,2.05960468
 AFG,1.0,1984.0,0.0030834347736486,3.212166236643484,0.0,0.2818530296847648
 AFG,2.0,1984.0,0.005235,3.212166236643484,0.0,0.27775165
 AFG,4.0,1984.0,0.0229807256282193,3.212166236643484,0.0,1.5
 AFG,3.0,1984.0,,3.212166236643484,0.0,0.0
 AFG,5.0,1984.0,0.00790308,3.212166236643484,0.0,0.0
 AFG,0.0,1985.0,0.0382749612951943,3.206091479049969,0.0,2.065436114
 AFG,1.0,1985.0,0.0031459369422514,3.206091479049969,0.0,0.2876844643814221
 AFG,2.0,1985.0,0.0,3.206091479049969,0.0,0.27775165
 AFG,4.0,1985.0,0.0270848343529428,3.206091479049969,0.0,1.5
 AFG,3.0,1985.0,,3.206091479049969,0.0,0.0
 AFG,5.0,1985.0,0.00804419,3.206091479049969,0.0,0.0
 AFG,0.0,1986.0,0.0391111985800537,3.332526591235134,0.0,2.093515917
 AFG,1.0,1986.0,0.0033334430700537,3.332526591235134,0.0,0.2935159167120624
 AFG,2.0,1986.0,0.0,3.332526591235134,0.0,0.0
 AFG,4.0,1986.0,0.02832975751,3.332526591235134,0.0,1.8
 AFG,3.0,1986.0,,3.332526591235134,0.0,0.0
 AFG,5.0,1986.0,0.007447998,3.332526591235134,0.0,0.0
 AFG,0.0,1987.0,0.0630651576914562,5.434543297122344,0.0,2.311010238
 AFG,1.0,1987.0,0.0034792812114562,5.434543297122344,0.0,0.3110102384360174
 AFG,2.0,1987.0,0.023034,5.434543297122344,0.0,0.0
 AFG,4.0,1987.0,0.02867511248,5.434543297122344,0.0,2.0
 AFG,3.0,1987.0,,5.434543297122344,0.0,0.0
 AFG,5.0,1987.0,0.007876764,5.434543297122344,0.0,0.0
 AFG,0.0,1988.0,0.1112207865056264,9.573143958136209,2.950051762290066,3.646724197
 AFG,1.0,1988.0,0.0028750946526464,9.573143958136209,2.950051762290066,0.3246169370288675
